DYNAGEN MRI X4 CRT-D,https://www.bostonscientific.com/jp-JP/products/crt-d/DynagenX4.html
RESONATE™ X4 CRT-D,https://www.bostonscientific.com/jp-JP/products/crt-d/Resonate.html
ACCOLADE™ MRI Conditional Pacing System,https://www.bostonscientific.com/jp-JP/products/pacemaker/ACCOLADE.html
Cysto / Nephroscope,https://www.bostonscientific.com/jp-JP/products/endoscope/CystoNephroscope.html
Forceps,https://www.bostonscientific.com/jp-JP/products/endoscope/Forceps.html
Laser Enucleation Scope Kit,https://www.bostonscientific.com/jp-JP/products/endoscope/LaserEnucleation.html
LithoVue™,https://www.bostonscientific.com/jp-JP/products/endoscope/LithoVue.html
Ureterorenoscopes,https://www.bostonscientific.com/jp-JP/products/endoscope/Ureterorenoscopes.html
ACUITY WHISPER VIEW™Guide Wires,https://www.bostonscientific.com/jp-JP/products/guidewire/ACUITYWhisperView.html
Aguru™/Aguru™ HC Peripheral Guidewire,https://www.bostonscientific.com/jp-JP/products/guidewire/AguruAguruHC.html
ChoICE™ Coronary Guide Wire,https://www.bostonscientific.com/jp-JP/products/guidewire/ChoICE.html
Dreamwire™,https://www.bostonscientific.com/jp-JP/products/guidewire/Dreamwire.html
EndoSelectorⓇ,https://www.bostonscientific.com/jp-JP/products/guidewire/EndoSelector.html
Forte™ Guide Wire,https://www.bostonscientific.com/jp-JP/products/guidewire/Forte.html
Hydra Jagwire™,https://www.bostonscientific.com/jp-JP/products/guidewire/HydraJagwire.html
Jagwire™ Plus High Performance Guidewires,https://www.bostonscientific.com/jp-JP/products/guidewire/JagwirePlus.html
Jagwire™ Pulmonary Guidewire,https://www.bostonscientific.com/jp-JP/products/guidewire/Jagwire_Pulmonary.html
"Journey™ 0.014""Peripheral Guidewire",https://www.bostonscientific.com/jp-JP/products/guidewire/Journey.html
Jupiter MAX Peripheral Guidewire,https://www.bostonscientific.com/jp-JP/products/guidewire/JupiterMAX.html
Jupiter™ DP60 Peripheral Guidewire,https://www.bostonscientific.com/jp-JP/products/guidewire/JupiterDP60.html
Jupiter™ FC Peripheral Guidewire,https://www.bostonscientific.com/jp-JP/products/guidewire/JupiterFC.html
Jupiter™ FC3 Peripheral Guidewire,https://www.bostonscientific.com/jp-JP/products/guidewire/JupiterFC3.html
Jupiter™ NS Tapered 15 Peripheral Guidewire,https://www.bostonscientific.com/jp-JP/products/guidewire/Jupiter_NS_Tapered15.html
Jupiter™ Tapered45 Peripheral Guidewire,https://www.bostonscientific.com/jp-JP/products/guidewire/JupiterT45.html
Jupiter™ X Peripheral Guidewire,https://www.bostonscientific.com/jp-JP/products/guidewire/JupiterX.html
Kinetix™/Kinetix™ Plus Guidewire,https://www.bostonscientific.com/jp-JP/products/guidewire/Kinetix.html
Kyousha™/Kyousha™NT Peripheral Guidewire,https://www.bostonscientific.com/jp-JP/products/guidewire/Kyousha.html
Magic Torque™ Guidewires,https://www.bostonscientific.com/jp-JP/products/guidewire/MagicTorque.html
NaviPro™,https://www.bostonscientific.com/jp-JP/products/guidewire/NaviPro.html
NovaGold™,https://www.bostonscientific.com/jp-JP/products/guidewire/NovaGold.html
Pathcourse™,https://www.bostonscientific.com/jp-JP/products/guidewire/Pathcourse.html
PT2™ Guide Wire,https://www.bostonscientific.com/jp-JP/products/guidewire/PT2.html
Sensor™ PTFE-Nitinol Guidewire with Hydrophilic Tip,https://www.bostonscientific.com/jp-JP/products/guidewire/Sensor.html
SUCCEDO™,https://www.bostonscientific.com/jp-JP/products/guidewire/SUCCEDO.html
Thruway™ Guidewires,https://www.bostonscientific.com/jp-JP/products/guidewire/Thruway.html
Transend™ Guidewires,https://www.bostonscientific.com/jp-JP/products/guidewire/Transend.html
V-18™ Peripheral Guidewire,https://www.bostonscientific.com/jp-JP/products/guidewire/V-18.html
ZIPwire™Hydrophilic Guidewire,https://www.bostonscientific.com/jp-JP/products/guidewire/ZIPWire.html
Mosquito Sincere Catheter Introducer,https://www.bostonscientific.com/jp-JP/products/sheath/MosquitoSincere.html
Navigator™HD Ureteral Access Sheath,https://www.bostonscientific.com/jp-JP/products/sheath/NavigatorHD.html
Zurpaz™ Steerable Sheath,https://www.bostonscientific.com/jp-JP/products/sheath/Zurpaz.html
Swiss LithoClast® 2 Pneumatic Lithotripter System,https://www.bostonscientific.com/jp-JP/products/lithotripsy/SwissLithoClast.html
Swiss LithoClastⓇMaster-J Combination Ultrasonic and Pneumatic Urological Lithotripter,https://www.bostonscientific.com/jp-JP/products/lithotripsy/SwissLithoClastMasterJ.html
Expect™ Pulmonary,https://www.bostonscientific.com/jp-JP/products/biopsy-needle/Expect_Pulmonary.html
PRIMECUT® II,https://www.bostonscientific.com/jp-JP/products/biopsy-needle/PRIMECUT2.html
Dakota™ Nitinol Stone Retrieval Device with OpenSure™ Handle,https://www.bostonscientific.com/jp-JP/products/basket/Dakota.html
Escape™ Nitinol Stone Retrieval Basket,https://www.bostonscientific.com/jp-JP/products/basket/Escape.html
LithoCatch™ Immobilization Device,https://www.bostonscientific.com/jp-JP/products/basket/LithoCatch.html
OptiFlex™ 1.3F Nitinol Stone Retrieval Basket,https://www.bostonscientific.com/jp-JP/products/basket/OptiFlex.html
Stone Cone™ Nithinol Urological Retrieval Coil,https://www.bostonscientific.com/jp-JP/products/basket/StoneCone.html
StoneHunter,https://www.bostonscientific.com/jp-JP/products/basket/StoneHunter.html
StoneSmash,https://www.bostonscientific.com/jp-JP/products/basket/StoneSmash.html
Trapezoid™ RX,https://www.bostonscientific.com/jp-JP/products/basket/TrapezoidRX.html
ZeroTip™ Nitinol Stone Retrieval Baskets,https://www.bostonscientific.com/jp-JP/products/basket/ZeroTip.html
ZeroTip™ Retrieval Basket,https://www.bostonscientific.com/jp-JP/products/basket/ZeroTip_RetrievalBasket.html
"AMS GreenLight® HPS
High Performance System",https://www.bostonscientific.com/jp-JP/products/laser-therapy-system/AMS-GreenLight-HPS.html
GreenLight XPS™,https://www.bostonscientific.com/jp-JP/products/laser-therapy-system/GreenLight-XPS.html
"Lumenis® Pulse™ 120H
High Power Holmium Laser System",https://www.bostonscientific.com/jp-JP/products/laser-therapy-system/LumenisPulse120H.html
VersaPulse® PowerSuite™,https://www.bostonscientific.com/jp-JP/products/laser-therapy-system/VersaPulsePowersuite.html
BRAVUS™ Balloon Dilatation Catheter,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/Bravus.html
Coyote™ Balloon Dilatation Catheters,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/Coyote.html
Coyote™ ES Balloon Dilatation Catheters,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/CoyoteES.html
Coyote™ FC Balloon Dilatation Catheters,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/CoyoteFC.html
Coyote™ NC Balloon Dilatation Catheters,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/CoyoteNC.html
CRE™ Fixed Wire Balloon Dilators,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/CREFixedWire.html
CRE™ PRO GI Wireguided,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/CRE_PRO_GI.html
CRE™ PRO Wireguided Biliary Dilatation Balloon Catheter,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/CREWireguidedBiliary.html
CRE™ Pulmonary Balloon Dilator,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/CRE_Pulmonary.html
Emerge™ PTCA Dilation Catheter,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/Emerge.html
Equalizer™ Occlusion Balloon Catheter,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/equalizer.html
Extractor™ ProRX,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/ExtractorProRX.html
Extractor™ ProXL,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/ExtractorProXL.html
Flextome™ Cutting Balloon,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/Flextome.html
Hurricane™ RX Biliary Balloon Dilatation Catheter,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/HurricaneRX.html
Mustang™Balloon Dilatation Catheter,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/Mustang.html
NC EMERGE™ Dilatation Catheter,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/NCEmerge.html
Pathblazer Evolution Balloon Dilatation Catheter,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/pathblazer.html
Peripheral Cutting Balloon™2cm / Flextome Peripheral Cutting Balloon™,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/PeripheralCuttingBalloon.html
Rigiflex™ II Single-Use Achalasia Balloon Dilator,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/Rigiflex2.html
Sterling™ Balloon Dilatation Catheter,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/Sterling.html
Sterling™ for Vascular Access Balloon Dilatation Catheter,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/SterlingforVascularAccess.html
Sterling™SL Balloon Dilatation Catheter,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/SterlingSL.html
Symmetry™ Balloon Dilatation Catheter,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/Symmetry.html
Symmetry™40 Balloon Dilatation Catheter,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/Symmetry40.html
THREADER™ Micro-Dilatation Catheter,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/THREADER.html
Ultra-thin™ Diamond™ Balloon Dilatation Catheter,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/Ultra-thinDiamond.html
UroMax Ultra™ High Pressure Balloon Catheters,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/UroMax.html
Wanda™ Balloon Catheter,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/Wanda.html
Wolverine™ Cutting Balloon™ Dilatation Davice,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/Wolverine.html
XXL Balloon Dilatation Catheter,https://www.bostonscientific.com/jp-JP/products/catheter-balloon/XXL.html
Button™,https://www.bostonscientific.com/jp-JP/products/feeding-tube/Button.html
EASY TIE™,https://www.bostonscientific.com/jp-JP/products/feeding-tube/EASYTIE.html
EndoVive™,https://www.bostonscientific.com/jp-JP/products/feeding-tube/EndoVive.html
EndoVive™ Balloon G Tube,https://www.bostonscientific.com/jp-JP/products/feeding-tube/EndoVive_BGT.html
EndoVive™ Bumper G Tube,https://www.bostonscientific.com/jp-JP/products/feeding-tube/EndoViveBumperGTube.html
EndoVive™ Button Ⅱ,https://www.bostonscientific.com/jp-JP/products/feeding-tube/EndoViveButton2.html
EndoVive™ PEG kit,https://www.bostonscientific.com/jp-JP/products/feeding-tube/EndoVivePEGKit_overtubetype.html
EndoVive™ PEG kit,https://www.bostonscientific.com/jp-JP/products/feeding-tube/EndoVivePEGKit.html
EndoVive™ Seldinger PEG Kit,https://www.bostonscientific.com/jp-JP/products/feeding-tube/EndoViveSeldingerPEGKit.html
,https://www.bostonscientific.com/jp-JP/products/feeding-tube/EndoViveTTPTube.html
One Step Button™,https://www.bostonscientific.com/jp-JP/products/feeding-tube/OneStepButton.html
Safety PEG Kit™,https://www.bostonscientific.com/jp-JP/products/feeding-tube/SafetyPEGKit.html
Securi-T™,https://www.bostonscientific.com/jp-JP/products/feeding-tube/Securi-T.html
"Maestro 4000™
Cardiac Ablation System",https://www.bostonscientific.com/jp-JP/products/rf-ablation-system/Maestro4000.html
RF 3000 Generator/LeVeen™ CoAccess™ Needle Electrode,https://www.bostonscientific.com/jp-JP/products/rf-ablation-system/RF3000.html
Contour™ ERCP Cannula,https://www.bostonscientific.com/jp-JP/products/cannula/Contour.html
RX ERCP Cannulas,https://www.bostonscientific.com/jp-JP/products/cannula/RXERCP.html
Swish™,https://www.bostonscientific.com/jp-JP/products/cannula/Swish.html
Tandem™ XL Triple Lumen ERCP Cannula,https://www.bostonscientific.com/jp-JP/products/cannula/TandemXL.html
TRUEtome™,https://www.bostonscientific.com/jp-JP/products/cannula/TRUEtome.html
Advantage Fit™,https://www.bostonscientific.com/jp-JP/products/sling/AdvantageFit.html
Obtryx™Ⅱ,https://www.bostonscientific.com/jp-JP/products/sling/Obtryx2.html
Polyform™ Synthetic Mesh,https://www.bostonscientific.com/jp-JP/products/mesh/Polyform.html
CoverEdge™ 32,https://www.bostonscientific.com/jp-JP/products/spinal-cord-stimulator-systems/CoverEdge32.html
Infinion™ CX 16,https://www.bostonscientific.com/jp-JP/products/spinal-cord-stimulator-systems/InfinionCX16.html
Precision Montage™ MRI,https://www.bostonscientific.com/jp-JP/products/spinal-cord-stimulator-systems/PrecisionMontageMRI.html
Precision Novi™ Spinal Cord Stimulator System,https://www.bostonscientific.com/jp-JP/products/spinal-cord-stimulator-systems/PrecisionNoviIPGKit.html
Precision Spectra™,https://www.bostonscientific.com/jp-JP/products/spinal-cord-stimulator-systems/PrecisionSpectra.html
Precision™ Plus SCS System,https://www.bostonscientific.com/jp-JP/products/spinal-cord-stimulator-systems/PrecisionPlus.html
Breakthrough™ 2 Marker Microcatheter,https://www.bostonscientific.com/jp-JP/products/catheter-micro/Breakthrough_2_Marker.html
Breakthrough™ 3F Microcatheter,https://www.bostonscientific.com/jp-JP/products/catheter-micro/Breakthrough_3F.html
Breakthrough™ AI 18 Microcatheter,https://www.bostonscientific.com/jp-JP/products/catheter-micro/Breakthrough_AI_18.html
Breakthrough™ Microcatheter,https://www.bostonscientific.com/jp-JP/products/catheter-micro/Breakthrough.html
Direxion™ HI-FLO™ Torqueable Microcatheter,https://www.bostonscientific.com/jp-JP/products/catheter-micro/DirexionHI-FLO.html
Renegade™ -18 Fiber Braided Microcatheter,https://www.bostonscientific.com/jp-JP/products/catheter-micro/Renegade18.html
Renegade™ HI-FLO Microcatheters,https://www.bostonscientific.com/jp-JP/products/catheter-micro/RenegadeHI-FLO.html
Renegade™ STC-18 Stainless Braided Microcatheter,https://www.bostonscientific.com/jp-JP/products/catheter-micro/RenegadeSTC-18.html
Atlantis™ 018 Peripheral,https://www.bostonscientific.com/jp-JP/products/ultrasound-imaging-system/Atlantis018.html
iLab™ Ultrasound Imaging System,https://www.bostonscientific.com/jp-JP/products/ultrasound-imaging-system/iLab.html
"OPTICROSS™ HD
60 MHz Coronary Imaging Catherer",https://www.bostonscientific.com/jp-JP/products/ultrasound-imaging-system/OptiCrossHD.html
"OPTICROSS™18
Peripheral Imaging Catheter",https://www.bostonscientific.com/jp-JP/products/ultrasound-imaging-system/OptiCross18.html
OptiCross™6 Imaging Catheter,https://www.bostonscientific.com/jp-JP/products/ultrasound-imaging-system/OptiCross6.html
OptiCross™Imaging Catheter,https://www.bostonscientific.com/jp-JP/products/ultrasound-imaging-system/OptiCross.html
Ultra ICE ™ IntraCardiac Echo Catheters,https://www.bostonscientific.com/jp-JP/products/ultrasound-imaging-system/UltraICE.html
ULTRA ICE™ PLUS ULTRASOUND IMAGING CATHETER,https://www.bostonscientific.com/jp-JP/products/ultrasound-imaging-system/UltraICEPlus.html
Fibered Platinum Coils 18,https://www.bostonscientific.com/jp-JP/products/coil/FPC18.html
Fibered Platinum Coils 35,https://www.bostonscientific.com/jp-JP/products/coil/FPC35.html
IDC™,https://www.bostonscientific.com/jp-JP/products/coil/IDC.html
Interlock™ Fibered IDC™ Occlusion System,https://www.bostonscientific.com/jp-JP/products/coil/Interlock.html
Interlock™-35 Coil Fibered IDC™ Occlusion System,https://www.bostonscientific.com/jp-JP/products/coil/Interlock35.html
VortX™ 18 Diamond Shape Fibered Platinum Coils,https://www.bostonscientific.com/jp-JP/products/coil/VortX18DiamondShapeFPC.html
VortX™ 18 Fibered Platinum Coils,https://www.bostonscientific.com/jp-JP/products/coil/VortX18FPC.html
VortX™ 35 Fibered Platinum Coils,https://www.bostonscientific.com/jp-JP/products/coil/VortX35FPC.html
Rotablator™,https://www.bostonscientific.com/jp-JP/products/atherectomy-system/Rotablator.html
ROTAPRO™,https://www.bostonscientific.com/jp-JP/products/atherectomy-system/Rotapro.html
ACUITY™ PRO,https://www.bostonscientific.com/jp-JP/products/catheter-guide/ACUITYPro.html
GUIDEZILLA™ II,https://www.bostonscientific.com/jp-JP/products/catheter-guide/GUIDEZILLA_II.html
GUIDEZILLA™ II PV,https://www.bostonscientific.com/jp-JP/products/catheter-guide/GUIDEZILLAIIPV.html
